Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X56;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X156;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242;X243;X244;X245;X246;X247;X248;X249;X256;X251;X252;X253;X254;X255;X256
6;0;0;0;0;0;0;0;0;9.398;144.526;213.233;209.042;0;0;0;0;0;0;0;0;0;0;0;41.529;199.263;254;239.395;99.695;0.254;0;0;0;0;0;0;0;0;0;41.783;219.075;254;210.693;59.055;0;0;0;0;0;0;0;0;0;0;37.211;206.121;254;182.626;21.336;0;0;0;0;0;0;0;0;0;0;35.941;234.188;254;203.073;6.35;0;0;0;0;0;0;0;0;0;0;0;142.367;254;210.185;41.021;0;0;0;0;0;0;0;0;0;0;0;12.192;241.681;245.999;46.863;0;0;0;0;0;0;0;0;0;0;0;0;139.573;254;177.419;0;0;0;0;0;0;0;0;0;0;0;0;0;206.756;254;108.839;0;0;0;0;0;0;0;0;0;0;0;0;0.127;222.631;249.301;38.354;0;0;2.667;48.895;71.12;6.35;0;0;0;0;0;0;7.366;242.316;215.138;0;25.654;139.192;210.312;254;254;193.421;25.019;0;0;0;0;0;29.972;252.095;246.634;181.229;245.491;254;254;245.11;246.761;254;173.863;0.254;0;0;0;0;10.287;244.856;254;254;248.92;201.93;91.44;31.369;32.512;232.791;253.746;30.48;0;0;0;0;0;150.622;253.746;248.793;85.09;9.271;9.271;45.593;151.257;253.619;220.98;9.525;0;0;0;0;0;0;171.831;254;254;254;254;254;254;236.982;55.753;0;0;0;0;0;0;0;11.684;128.524;227.965;254;254;242.316;152.527;50.8;0;0;0;0
2;0.508;199.644;177.292;135.001;55.118;19.431;0;0;0;0;0;0;0;0;0;0;0;77.343;250.698;254;254;248.158;172.212;67.31;0;0;0;0;0;0;0;0;0;0;36.068;105.41;165.989;235.077;254;248.285;98.044;0;0;0;0;0;0;0;0;0;0;0;0;3.175;73.406;200.787;253.492;110.617;0.889;0;0;0;0;0;0;0;0;0;0;0;0;16.891;189.738;254;80.518;0;0;0;0;0;0;0;0;0;0;0;0;0;22.098;249.809;207.137;1.27;0;0;0;0;0;0;0;0;0;0;0;0;7.874;243.205;254;77.978;0;0;0;0;0;0;0;0;0;0;0;0;0.127;206.883;254;122.047;0;0;0;0;0;0;0;0;0;0;0;0;0;162.941;254;124.206;0;0;0;0;0;0;0;5.588;69.85;161.798;162.941;162.941;156.464;177.673;254;133.477;0;0;0;0;0;0;53.086;217.932;254;254;254;254;254;254;254;162.941;1.651;0;0;0;0;97.79;233.934;254;254;212.725;124.206;118.364;254;254;254;254;179.959;9.017;0;0;0;181.356;254;224.028;91.821;10.668;114.173;224.536;254;250.825;98.552;108.585;244.221;208.534;94.488;0;0;218.313;254;106.299;131.953;231.648;254;254;246.38;130.81;0;0;31.877;124.968;132.08;0.508;0;197.358;254;254;254;254;227.457;168.275;41.529;0;0;0;0;0;0;0;0;50.165;218.186;250.444;177.546;147.955;42.164;0;0;0;0;0;0;0;0;0
2;0;0;186.563;179.451;254;254;185.674;112.268;8.001;0;0;0;0;0;0;0;0;0;77.089;231.394;233.68;253.492;254;254;215.519;51.181;0;0;0;0;0;0;0;0;0;0;0;54.991;75.565;174.752;243.713;247.015;58.928;0;0;0;0;0;0;0;0;0;0;0;0;0;43.18;213.106;235.966;37.592;0;0;0;0;0;0;0;0;0;0;0;0;0;55.753;242.697;211.201;4.064;0;0;0;0;0;0;0;0;0;0;0;0;0;128.778;254;104.902;0;0;0;0;0;0;0;0;0;0;0;0;0;0.635;209.296;249.428;28.321;0;0;0;0;0;0;0;0;0;0;0;0;0;176.784;254;134.874;0;0;0;0;0;0;0;0;0;0;0;0;0;98.171;254;164.719;0;0;0;0;0;0;0;0;0;0;0;0;0;71.628;254;238.506;4.953;0;0;0;0;0;0;0;0;0;0;0;0;80.772;254;251.587;18.415;0;0;0;75.311;172.339;203.2;198.374;66.04;0;0;0;0;112.649;254;243.586;13.97;0;0;19.939;247.777;254;254;254;249.682;140.208;10.922;0;71.628;225.806;254;222.123;3.556;0;0;10.541;243.459;254;254;239.522;229.489;254;232.156;223.52;247.777;254;254;96.139;0;0;0;0.127;181.864;254;254;250.571;244.475;254;254;254;254;227.711;109.728;3.937;0;0;0;0;2.667;112.522;197.104;254;254;254;254;161.29;91.44;18.415;0;0;0;0
4;0;0;8.255;145.161;214.503;254;165.735;0;0;0;0;0;0;0;2.159;9.906;0;14.351;181.991;250.317;212.471;151.765;44.323;0;0;0;0;0;0;4.953;156.464;43.942;3.175;184.531;246.634;90.043;0;0;0;0;0;0;0;0;0;172.085;254;16.129;29.718;254;158.496;0;0;0;0;0;0;0;0;5.08;145.161;253.111;135.128;0.254;36.195;252.984;199.263;0;0;0;0;0;0;0;0.889;151.257;254;187.452;5.588;0;4.064;231.394;248.92;40.005;0;0;0;0;0;0;100.457;254;179.197;7.62;0;0;0;89.281;254;207.391;17.018;0;0;0;0;50.8;249.047;201.295;20.701;0;0;0;0;5.207;157.607;254;187.833;6.731;0;0;23.241;238.379;240.411;39.243;0;0;0;0;0;0;9.906;196.469;254;198.12;34.798;0;200.66;249.047;60.071;0;0;0;0;0;0;0;0;21.59;168.529;247.142;235.712;178.562;253.492;136.906;0;0;0;0;0;0;0;0;0;0;0;55.626;233.426;254;254;200.787;38.735;0;0;0;0;0;0;0;0;0;0;9.271;235.585;241.046;148.844;125.603;20.066;0;0;0;0;0;0;0;0;0;0;80.899;253.873;75.819;0;0;0;0;0;0;0;0;0;0;0;0;0;176.911;228.6;0.381;0;0;0;0;0;0;0;0;0;0;0;0;17.272;233.426;152.781;0;0;0;0;0;0;0;0;0;0;0;0;0;5.842;180.213;130.429;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;4.064;213.233;13.843;0;0;0;0;0;0;0;13.462;42.926;0;0;0;0;0;217.043;118.872;0;0;0;0;37.719;136.779;208.915;245.999;251.587;244.729;188.849;43.561;0;0;185.293;169.291;0;0;0;12.319;227.711;254;254;254;208.407;162.306;124.714;81.026;0;0;192.659;213.106;0;0;1.651;185.166;254;251.079;145.669;31.115;4.572;0;0;0;0;0;201.295;211.201;0;0;71.882;254;254;159.004;0;0;0;0;0;0;0;2.286;222.377;201.168;0;0;178.562;254;205.613;12.065;0;0;0;0;0;0;0;7.874;241.554;214.122;1.27;2.159;229.362;253.746;73.66;0;0;0;0;0;0;0;0;102.235;254;97.917;0;0;213.36;253.492;28.956;0;0;0;0;0;0;0;0;167.259;248.666;38.227;0;0;174.879;254;66.802;0;0;0;0;0;0;0;6.096;235.712;226.314;4.953;0;0;97.536;254;105.156;0;0;0;0;0;3.302;49.022;94.488;254;168.783;0;0;0;5.588;197.485;246.888;41.783;0;0;0;0;18.542;240.157;228.727;254;83.566;0;0;0;0;32.639;219.329;226.06;53.975;0;0;0;56.388;240.665;254;249.174;17.907;0;0;0;0;0;32.893;219.837;248.158;155.067;29.845;29.083;176.657;254;254;170.688;0.381;0;0;0;0;0;0;12.446;146.685;251.587;254;254;254;254;201.676;5.207;0;0;0;0;0;0;0;0;0;63.627;165.354;253.746;232.41;138.811;24.638;0;0;0;0
3;0;0;0;160.528;194.564;100.33;32.258;28.067;0;0;0;0;0;0;0;0;0;0;0;108.331;252.984;254;254;249.936;178.181;78.359;7.874;0;0;0;0;0;0;0;0;0;8.89;9.271;91.313;200.025;246.253;254;196.342;27.051;0;0;0;0;0;0;0;0;0;0;0;0;32.512;149.225;237.617;225.806;38.735;0;0;0;0;0;0;0;0;8.001;0;38.862;87.757;82.169;107.569;254;184.658;0;0;0;0;0;0;10.287;174.752;228.854;193.929;231.267;254;254;254;254;143.891;0;0;0;0;0;0;20.955;230.124;254;254;254;252.603;249.428;247.523;159.385;36.83;0;0;0;0;0;0;0;25.146;168.783;254;247.396;92.075;0;0;0;0;0;0;0;0;0;0;0;0;0;103.251;228.346;239.522;73.787;0;0;0;0;0;0;0;0;0;0;0;0;0;22.606;222.25;235.585;30.099;0;0;0;0;0;0;0;0;0;0;0;0;0;79.248;253.619;168.783;2.159;0;0;0;0;0;0;0;0;0;0;0;0;0;198.501;254;45.466;0;0;0;0;0;0;0;0;0;0;0;0;0;136.398;254;89.281;0;0;0;0;0;0;0;0;0;0.635;9.271;57.277;169.926;249.174;252.857;41.529;0;0;0;0;0;0;0;70.104;146.812;199.136;254;254;254;239.014;122.047;0;0;0;0;0;0;0;0;137.287;254;254;185.547;180.086;119.761;21.717;0;0;0;0;0;0
1;0;0;0;0;0;0;52.578;215.011;254;228.854;60.452;0;0;0;0;0;0;0;0;0;0;0.254;200.914;254;254;228.346;70.358;0;0;0;0;0;0;0;0;0;0;18.288;245.364;254;236.093;29.083;0;0;0;0;0;0;0;0;0;0;0;72.136;254;254;137.033;0;0;0;0;0;0;0;0;0;0;0;0;61.214;254;254;74.549;0;0;0;0;0;0;0;0;0;0;0;0;67.437;254;254;61.976;0;0;0;0;0;0;0;0;0;0;0;0;97.155;254;254;82.296;0;0;0;0;0;0;0;0;0;0;0;0;50.546;253.746;254;79.248;0;0;0;0;0;0;0;0;0;0;0;0;12.446;244.856;254;101.092;0;0;0;0;0;0;0;0;0;0;0;0;0.381;213.233;254;97.917;0;0;0;0;0;0;0;0;0;0;0;0;0;185.547;254;143.256;0;0;0;0;0;0;0;0;0;0;0;0;0;166.751;254;168.275;0;0;0;0;0;0;0;0;0;0;0;0;0;144.907;254;202.565;0.127;0;0;0;0;0;0;0;0;0;0;0;0;82.423;254;219.837;1.524;0;0;0;0;0;0;0;0;0;0;0;0;19.939;235.077;251.079;51.689;0;0;0;0;0;0;0;0;0;0;0;0;0;50.673;202.184;154.813;0;0;0;0;0;0
6;0;0;0;0;0;0;14.351;176.657;55.88;0;0;0;0;0;0;0;0;0;0;0;0;0;44.704;253.873;204.597;0;0;0;0;0;0;0;0;0;0;0;0;0;63.5;254;229.743;1.016;0;0;0;0;0;0;0;0;0;0;0;0;140.97;254;196.85;0.762;0;0;0;0;0;0;0;0;0;0;0;31.115;235.966;254;71.501;0;0;0;0;0;0;0;0;0;0;0;5.715;175.641;254;200.787;2.159;0;0;0;0;0;0;0;0;0;0;0;89.789;254;253.873;81.026;0;0;0;0;0;0;0;0;0;0;0;0;175.514;254;248.031;138.811;135.763;135.763;135.763;53.594;0;0;0;0;0;0;0;57.15;245.11;254;254;254;254;254;254;254;200.279;44.577;0;0;0;0;29.21;240.538;254;254;208.026;85.344;85.344;85.344;106.68;179.07;253.873;247.65;117.983;0;0;7.239;197.866;254;221.488;229.616;244.221;98.044;51.435;9.398;0;0;120.523;248.412;253.746;57.023;0;129.159;254;229.87;30.48;18.669;137.287;246.634;254;235.839;136.906;82.931;65.913;153.543;254;187.579;27.178;227.076;244.221;26.416;0;0;0;34.29;134.112;216.154;254;254;254;254;254;157.734;122.809;254;139.827;0;0;0;0;0;0;2.921;19.431;68.707;87.376;87.376;86.614;10.795;219.456;208.407;3.683;0;0;0;0;0;0;0;0;0;0;0;0;0;120.65;78.994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9;0;0;0;10.668;50.8;122.682;217.297;254;188.976;69.723;0;0;0;0;0;0;0;0;11.684;194.818;254;254;254;254;254;246.634;178.181;28.956;0;0;0;0;0;0;72.39;254;254;254;254;254;254;254;254;229.87;22.733;0;0;0;0;0;110.998;254;254;207.391;72.136;50.8;90.424;158.496;254;254;189.484;54.991;0;0;0;45.212;246.634;254;185.547;0;0;0;0;0;210.693;254;254;254;43.307;0;0;76.581;254;254;226.695;1.524;0;0;0;61.341;228.727;254;254;254;85.852;0;0;7.366;219.71;254;254;165.354;152.4;152.4;180.086;254;254;254;254;179.324;0;0;0;0;47.498;228.346;254;254;254;254;254;254;254;254;239.014;33.782;0;0;0;0;0;21.971;171.196;243.205;254;254;254;254;254;253.873;92.075;0;0;0;0;0;0;0;0;36.576;50.8;123.444;254;254;254;181.356;3.937;0;0;0;0;0;0;0;0;0;20.32;188.595;254;254;233.68;24.765;0;0;0;0;0;0;0;0;0;24.003;172.72;254;254;254;97.917;0;0;0;0;0;0;0;0;0;3.81;180.721;254;254;254;171.069;0;0;0;0;0;0;0;0;0;0;50.673;253.746;254;254;235.712;28.829;0;0;0;0;0;0;0;0;0;0;89.027;254;254;252.984;84.709;0;0;0;0;0;0;0;0;0;0;0;13.462;205.613;254;174.625;2.286;0;0;0;0;0;0;0
6;0;0;0;0;0;0;0;0;49.276;252.984;133.223;0;0;0;0;0;0;0;0;0;0;0;0;0;164.211;254;60.071;0;0;0;0;0;0;0;0;0;0;0;12.827;126.746;252.857;254;56.261;0;0;0;0;0;0;0;0;0;0;4.445;177.673;254;254;223.52;24.13;0;0;0;0;0;0;0;0;0;0;46.736;251.333;254;254;131.699;0;0;0;0;0;0;0;0;0;0;22.987;222.631;254;254;238.252;15.367;0;0;0;0;0;0;0;0;0;0;107.569;254;254;252.222;86.106;0;0;0;0;0;0;0;0;0;0;11.557;233.426;254;254;184.912;0;0;0;0;0;0;0;0;0;0;0;112.268;254;254;254;146.431;53.721;26.416;0;0;0;0;0;0;0;0;3.81;203.073;254;254;254;251.841;250.825;224.028;187.452;184.531;143.256;17.526;0;0;0;0;76.835;254;254;254;254;254;254;254;254;254;254;65.659;0;0;0;0;112.649;254;254;254;252.603;227.965;137.668;123.698;218.059;254;254;109.982;0;0;0;0;119.126;254;254;254;214.63;71.755;71.628;71.628;167.005;254;254;124.968;0;0;0;0;45.72;229.489;254;254;254;254;254;254;254;254;241.427;10.795;0;0;0;0;0;32.385;206.756;254;254;254;254;254;254;228.346;95.123;0;0;0;0;0;0;0;17.145;143.256;253.873;254;195.58;149.733;89.154;27.305;0;0;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.937;90.678;188.849;245.618;235.712;92.837;16.637;0;0;0;0;0;0;0;0;35.687;204.724;253.492;254;254;254;254;217.932;50.8;0;0;0;0;0;0;0.381;179.705;254;254;254;254;254;254;254;195.199;0;0;0;0;0;0;0;174.244;254;239.268;138.303;78.359;32.893;153.797;254;253.746;45.72;0;0;0;0;0;0;5.207;73.787;35.179;0;0;0;198.501;254;254;80.01;0;0;0;0;0;0;0;0;0;0;0;3.429;188.976;254;254;101.854;0;0;0;0;0;0;0;0;0;0;0;75.692;253.492;254;251.46;50.165;0;0;0;22.225;0;13.97;57.404;57.404;57.404;13.716;34.671;221.742;254;254;226.441;14.478;0;0;0;156.972;35.052;202.565;254;254;254;226.06;234.315;254;254;231.648;37.592;0;0;0;0;73.914;222.377;254;254;254;254;254;254;254;252.222;64.643;0;0;0;0;0;2.286;221.361;254;254;254;254;254;254;254;254;168.402;58.039;4.445;0;0;0;0;89.027;249.428;254;254;254;254;254;254;254;254;254;202.692;188.595;156.083;53.848;0;0;107.696;240.792;254;254;241.681;145.161;31.369;171.196;242.443;254;254;254;254;183.896;0;0;0;46.482;168.275;202.311;95.885;0;0;0;33.655;127;147.32;147.32;78.74;16.891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;0;0;0;21.463;132.969;144.78;247.269;230.251;128.524;29.464;0;0;0;0;0;0;0;0;55.499;217.805;254;254;254;254;254;250.952;131.953;12.065;0;0;0;0;0;0;134.112;254;254;254;254;254;254;254;254;122.682;0;0;0;0;0;0;195.326;254;254;254;214.884;116.713;118.491;245.364;254;234.061;11.303;0;0;0;0;0;106.68;246.634;217.932;142.875;19.177;0;18.415;229.235;254;254;114.173;0;0;0;0;0;0;37.338;25.019;0;0;0;78.613;254;254;254;147.828;0;0;0;0;0;0;0;0;0;0;0;145.923;254;254;254;89.535;0;0;0;0;0;0;0;0;0;0;35.306;243.205;254;254;249.936;61.976;0;0;0;0;0;0;0;0;0;0;151.13;254;254;254;183.515;1.778;0;0;0;2.413;178.308;233.426;233.426;213.868;123.571;220.345;248.031;254;254;250.698;56.007;0;0;0;0;69.088;253.873;254;254;254;254;254;254;254;250.317;106.553;0;0;0;0;0;112.522;254;254;254;254;254;254;254;254;253.746;152.908;19.685;0;0;0;0;161.925;254;254;254;254;254;254;254;254;254;254;225.679;67.056;6.858;5.715;0;51.435;253.619;254;254;254;254;254;215.011;212.725;244.983;254;254;254;254;246.126;90.678;0;102.108;254;254;254;254;135.382;10.922;0;46.482;139.319;223.901;254;254;254;169.926;0;0.508;155.702;254;245.872;98.933;10.795;0;0;0;0;17.018;41.656;143.637;144.145;86.614
4;0;0;0;53.721;225.298;70.104;0;0;0;0;0;22.479;61.722;0;0;0;0;0;0;174.625;254;237.871;11.684;0;0;0;0;149.606;187.452;0;0;0;0;0;18.034;228.6;254;249.682;50.419;0;0;0;45.212;246.634;253.492;44.704;0;0;0;0;94.615;254;254;242.062;8.255;0;0;10.287;177.673;254;254;146.939;0;0;0;0;150.495;254;254;236.601;5.969;0;0.381;157.988;254;254;254;74.93;0;0;0;0;124.079;254;254;201.041;7.747;37.846;98.679;252.349;254;254;242.443;28.702;0;0;0;0;44.196;253.365;254;254;244.729;247.269;254;254;254;246.634;47.879;0;0;0;0;0;0;68.834;179.324;254;254;254;254;254;254;223.139;5.588;0;0;0;0;0;0;0;2.54;104.648;225.806;231.267;254;254;253.873;96.647;0;0;0;0;0;0;0;0;0;0;0;96.393;254;254;207.264;5.08;0;0;0;0;0;0;0;0;0;0;12.827;227.838;254;254;154.559;0;0;0;0;0;0;0;0;0;0;0;132.715;254;254;238.379;23.876;0;0;0;0;0;0;0;0;0;0;32.893;242.062;254;254;120.142;0;0;0;0;0;0;0;0;0;0;0.254;162.941;254;254;175.895;11.938;0;0;0;0;0;0;0;0;0;0;1.524;227.457;254;239.141;20.447;0;0;0;0;0;0;0;0;0;0;0;0;90.424;237.617;167.513;1.905;0;0;0;0;0;0;0
9;0;0;0;0;0;0;0;70.993;194.31;254;254;245.618;78.232;0;0;0;0;0;0;0;0;1.27;160.147;226.822;107.823;33.909;3.302;212.471;233.68;35.814;0;0;0;0;0;0;11.684;173.228;199.517;27.178;0;0;0;135.001;254;64.77;0;0;0;0;0;0;154.559;204.851;13.081;0;0;0;0.254;216.408;232.283;27.051;0;0;0;0;0;55.372;242.57;44.196;0;0;0;0;30.861;253.746;126.873;0;0;0;0;0;0;208.28;134.874;0;0;0;0;0;86.233;254;109.093;0;0;0;0;0;15.621;251.587;41.529;0;0;0;0;9.525;212.471;254;73.025;0;0;0;0;0;63.5;254;22.352;0;0;0;27.432;200.533;254;254;55.372;0;0;0;0;0;42.926;254;112.903;22.479;38.227;138.811;235.712;107.061;230.759;249.682;11.684;0;0;0;0;0;0;152.019;254;254;250.571;183.134;58.293;9.144;248.031;245.872;5.461;0;0;0;0;0;0;0;43.942;82.55;27.051;0;0;58.674;254;201.676;0;0;0;0;0;0;0;0;0;0;0;0;0;101.219;254;148.717;0;0;0;0;0;0;0;0;0;0;0;0;0;106.045;254;141.986;0;0;0;0;0;0;0;0;0;0;0;0;0;110.871;254;86.36;0;0;0;0;0;0;0;0;0;0;0;0;0;126.746;253.873;30.861;0;0;0;0;0;0;0;0;0;0;0;0;0;119.761;197.866;0.127;0;0;0;0
6;0;0;0;0;0;0;0;88.011;105.537;0;0;0;0;0;0;0;0;0;0;0;0;0;108.839;248.285;41.148;0;0;0;0;0;0;0;0;0;0;0;0;94.488;252.603;150.495;0;0;0;0;0;0;0;0;0;0;0;0;38.354;243.713;219.456;14.478;0;0;0;0;0;0;0;0;0;0;0;5.969;178.181;247.396;51.689;0;0;0;0;0;0;0;0;0;0;0;0;92.456;254;153.162;0;0;0;0;0;0;0;0;0;0;0;0;5.207;196.342;247.65;17.78;0;0;0;0;9.779;104.394;165.354;60.452;0;0;0;0;64.643;254;156.464;0;0;0;0;54.991;197.612;254;254;247.396;19.939;0;0;0;126.619;248.158;53.213;0;0;0;101.092;246.253;239.522;107.442;128.397;254;62.103;0;0;8.255;235.585;198.501;0;0;0;38.227;235.712;204.216;30.734;0;148.209;254;49.276;0;0;60.96;254;158.115;0;0;0;165.862;253.365;58.928;0;4.826;210.566;237.744;3.683;0;0;69.596;254;196.469;0;0;0.889;226.822;223.52;0.254;4.064;140.081;254;105.664;0;0;0;28.829;237.871;250.444;135.509;5.715;32.639;254;184.658;39.624;177.292;254;164.465;3.302;0;0;0;0;136.144;254;254;225.425;153.67;254;254;254;252.095;133.477;2.921;0;0;0;0;0;4.572;143.002;252.349;254;254;254;254;202.438;58.674;0;0;0;0;0;0;0;0;0;33.528;99.314;103.505;137.922;238.633;70.993;0;0;0;0;0;0
2;0;0;0;0;0;0;42.545;203.581;254;209.042;20.828;0;0;0;0;0;0;0;0;0;0;97.536;234.696;243.205;201.295;254;213.741;25.527;0;0;0;0;0;0;0;0;164.211;254;204.851;27.813;0;116.713;254;137.287;0;0;0;0;0;0;0;51.816;245.999;225.298;32.512;0;0;15.113;235.077;232.156;9.779;0;0;0;0;0;0;66.294;250.19;64.516;0;0;0;0;161.671;254;76.454;0;0;0;0;0;0;0;0;0;0;0;0;0;73.025;254;149.225;0;0;0;0;0;0;0;0;0;0;0;0;0;17.145;252.984;220.98;1.016;0;0;0;0;0;0;0;0;0;0;0;0;0;244.983;254;9.017;0;0;0;0;0;0;0;84.963;154.432;190.5;190.5;93.98;10.414;241.173;243.586;12.827;0;0;0;0;0;0;131.191;254;254;254;254;254;222.25;254;186.309;0;0;0;0;0;5.842;163.703;254;139.7;24.257;0;23.368;177.8;254;254;147.955;0;0;0;0;0;17.399;254;204.851;0;0;0;0;80.899;254;254;109.601;0;0;0;0;0;71.628;254;134.747;0;0;82.296;195.707;254;254;254;198.247;0;0;0;0;0;16.51;252.222;222.25;254;254;254;254;208.026;125.222;254;253.365;49.403;0;0;0;0;0;88.265;218.694;254;209.804;177.546;97.536;1.778;53.086;254;254;58.039;0;0;0;0;0;0;0;0;0;0;0;0;0;218.44;217.297;8.636;0;0
0;0;0;0;0;0;52.832;169.799;222.504;180.467;78.232;0;0;0;0;0;0;0;0;0;1.27;122.809;245.745;254;254;254;253.873;164.211;8.636;0;0;0;0;0;0;0;96.012;254;238.633;137.16;112.014;125.349;228.6;254;176.403;4.318;0;0;0;0;0;27.94;244.475;246.507;49.657;0;0;0;26.67;137.287;254;135.509;0;0;0;0;0;115.062;254;155.194;0;0;0;0;0;1.651;169.545;250.571;79.121;0;0;0;12.954;219.456;254;96.012;0;0;0;0;0;0;47.117;243.332;222.631;8.763;0;0;52.07;254;254;113.538;0;0;0;0;0;0;0;160.909;254;102.362;0;0;95.123;254;165.354;2.794;0;0;0;0;0;0;0;77.851;254;131.699;0;0;150.622;254;86.868;0;0;0;0;0;0;0;0;5.842;240.284;176.53;0;0;165.735;254;116.205;0;0;0;0;0;0;0;0;17.399;250.698;161.417;0;0;170.307;254;145.415;0;0;0;0;0;0;0;0;110.998;254;117.094;0;0;122.047;254;193.675;0;0;0;0;0;0;0;41.402;236.093;224.155;8.509;0;0;55.118;254;249.301;47.371;0;0;0;0;0;85.979;242.062;241.681;67.818;0;0;0;3.81;208.534;254;227.965;142.113;43.053;43.053;101.473;176.53;253.492;254;167.64;56.515;0;0;0;0;38.608;224.155;254;254;254;254;254;253.238;232.41;238.252;192.913;159.258;48.006;0;0;0;0;13.335;168.402;213.868;254;236.855;175.006;74.422;0;12.827;0;0;0;0
3;0;0;2.159;211.074;54.737;0;0;0;0;0;31.877;144.399;174.117;14.986;0;0;0;0;0;201.549;231.521;59.563;0;0;0;67.945;236.728;254;254;37.465;0;0;0;0;0;36.449;236.728;250.698;192.024;172.974;172.974;240.538;254;237.363;127.762;0.762;0;0;0;0;0;0;43.942;195.199;239.268;252.095;254;243.586;142.24;19.304;0;0;0;0;0;0;0;0;0;0;0;158.115;254;89.789;0;0;0;0;0;0;0;0;0;0;0;0;51.943;248.92;244.856;128.778;169.291;169.291;104.14;2.413;0;0;0;0;0;0;0;8.128;214.757;254;254;252.603;242.951;243.459;254;205.74;19.812;0;0;0;0;0;0;103.251;254;242.57;154.305;53.34;0;1.778;132.207;254;146.431;0;0;0;0;0;0;78.486;190.246;52.197;0;0;0;0;3.683;206.121;237.49;12.7;0;0;0;0;0;0;0;0;0;0;0;0;0;125.603;254;32.766;0;0;0;0;0;0;0;0;0;0;0;0;0;156.591;253.746;43.053;0;0;0;0;0;0;0;0;0;0;0;0;14.986;222.885;234.188;1.651;0;0;0;0;0;0;0;0;0;0;0;2.159;144.145;253.873;117.983;0;12.319;114.808;162.56;198.755;137.414;47.371;2.921;0;1.905;45.593;139.065;231.14;254;194.818;0;0;0;19.558;145.034;237.363;254;254;208.788;217.17;219.964;254;254;253.619;153.416;12.065;0;0;0;0;0;10.668;93.345;176.657;225.298;254;228.854;192.151;128.143;50.419;0;0;0;0
8;0;0;0;0;0;0;0;0;131.064;162.306;13.843;0;0;0;0;0;0;0;0;0;0;0;0;42.418;210.693;254;208.153;32.385;0;0;0;0;0;0;0;0;0;5.207;142.24;246.126;254;245.618;224.028;221.996;29.083;0;0;0;0;0;0;0;78.994;217.297;254;250.317;167.64;16.002;19.558;230.124;189.865;4.318;0;0;0;0;5.08;142.875;251.206;254;199.263;54.864;0;0;0;176.403;254;40.767;0;0;0;0;88.392;254;248.666;128.016;2.921;0;0;11.938;122.809;247.269;240.919;17.145;0;0;0;0;132.842;254;222.758;113.411;39.116;3.683;68.326;227.33;254;235.839;66.167;0;0;0;0;0;27.432;193.167;254;254;253.746;220.98;254;254;195.326;31.877;0;0;0;0;0;0;0;1.524;54.61;242.189;254;254;254;254;158.242;16.891;0;0;0;0;0;0;0;38.862;236.855;254;226.568;100.457;124.714;208.407;252.984;215.265;37.846;0;0;0;0;0;2.159;192.151;254;147.193;11.43;0;0;0;92.964;246.888;201.803;8.128;0;0;0;0;8.382;248.158;221.361;0.889;0;0;0;0;0;158.115;254;96.647;0;0;0;0;6.096;247.142;176.022;0;0;0;0;0;2.286;215.646;254;127.381;0;0;0;0;0;163.703;240.284;54.483;0;0;2.921;22.733;125.984;253.238;249.555;38.608;0;0;0;0;0;7.747;185.547;240.919;217.17;217.17;221.234;254;254;254;114.046;0;0;0;0;0;0;0;1.651;114.554;225.806;254;254;237.744;171.831;72.644;1.905;0;0;0
